20.280470 2164980.819551
25.013528 1649920.445450
30.160832 1495307.005071
35.494439 1522707.858506
40.330478 1548214.467212
44.521231 1542170.879105
48.013820 1526150.461434
53.197083 1525125.756644
60.445038 1632107.383185
66.024759 1535508.862172
71.694201 1486356.141177
77.936500 1475887.837607
83.908132 1465366.766907
88.789618 1454090.816660
92.905426 1439576.822188
99.240532 1425103.226141
108.310324 1301118.405664
114.120313 1239623.616597
120.594972 1186217.645831
127.308748 1141383.771546
133.723143 1103815.052111
138.469411 1079833.450784
142.482444 1060143.622479
148.453857 1032858.127492
156.441212 982392.786863
162.349798 951542.257845
168.074597 929028.937165
174.152816 908616.249634
180.208973 889395.724200
184.959896 875522.071949
188.855205 864564.365992
194.732997 848570.927701
202.945970 816420.209300
208.421207 798626.821679
214.285776 783341.590620
220.299875 769869.437480
226.399126 756738.354075
231.118799 747399.990086
235.010575 739881.854532
240.490189 730013.577655
248.934059 707024.347529
254.554039 694246.029176
260.390878 683752.523230
266.681054 673748.228338
272.589750 665251.348568
277.524950 658349.664897
281.454691 653088.769120
287.075679 645906.211227
295.536248 629065.220990
301.365294 619336.631638
307.309760 611631.757422
313.668893 604387.684428
320.192352 597166.907885
325.010786 592482.157416
329.041005 588531.600173
334.692607 583275.569052
343.350157 570112.670030
349.530552 562198.309665
355.596352 556462.075162
362.260410 550920.590485
368.558163 546174.813724
373.870348 542227.481809
377.999504 539355.510555
383.753317 535584.022921
392.612685 524928.502263
398.864192 518648.406684
405.182202 513934.520449
411.997239 509513.882001
418.902206 505163.697168
424.079707 502319.936577
428.380347 499927.429088
434.117980 497119.355661
443.332602 488093.036920
449.819789 482789.220573
456.267423 478960.712876
463.328564 475376.890619
469.856566 472431.325645
475.313649 469973.202715
479.706906 468041.480591
485.818225 465520.479426
494.928492 458158.837311
501.589828 453660.766031
508.332025 450383.274952
515.408017 447583.363525
522.400377 444962.186350
527.888501 443136.328467
532.746260 441329.338057
621.584737 379798.388090
629.564047 376162.239992
635.099609 374465.655114
640.936629 373967.487243
647.314243 374061.075500
653.444775 374422.562362
658.692510 374619.864814
663.127978 374609.427950
669.354598 374692.416980
678.140581 371131.283029
684.154472 369466.631150
690.438602 368763.449654
697.216043 368454.651968
703.919419 368166.735335
709.263636 367987.346433
713.825210 367728.272453
720.305726 367446.131608
729.138731 364086.330583
735.211076 362432.712745
741.558448 361590.839281
748.242862 361132.065872
754.856342 360692.803936
760.531429 360244.060827
765.082236 359906.932298
771.603980 359477.482859
780.859521 356159.853001
787.215680 354451.820250
793.512595 353593.240690
800.521251 352888.137760
807.007191 352417.306974
812.866988 351821.287094
817.357777 351451.295015
823.834315 350929.164889
833.338609 347748.641486
839.705260 346123.824594
846.312400 345139.137377
853.305654 344401.314487
860.091787 343758.923656
865.779184 343219.116502
870.766408 342630.063703
877.073979 342141.554078
886.588057 339202.319321
892.968560 337700.528216
899.874680 336691.302143
906.934616 335978.835346
914.140858 335244.888364
919.883089 334751.404994
924.765493 334265.195521
931.216021 333773.755060
940.925785 331014.007552
947.622723 329543.717570
954.541329 328699.087087
962.159669 328002.494175
969.214024 327517.486987
975.399634 327019.799597
980.318375 326648.954021
987.509804 326089.792009
997.423712 323514.614421
1004.556340 322066.887928
1012.033307 321118.151938
1019.820015 320429.358667
1027.077983 319911.687525
1033.346162 319419.860894
1038.386521 319026.865034
1045.320138 318565.225786
1055.701290 316079.582244
1063.166047 314688.119539
1070.615178 313940.372099
1078.522670 313397.967523
1086.407333 312887.849727
1092.914834 312502.345109
1098.159451 312195.376515
1196.602562 287830.025736
1205.623020 286341.498702
1211.879734 285741.597501
1219.013881 285685.784462
1226.356754 286077.447503
1234.019247 286451.704579
1240.037381 286854.587741
1245.055243 287105.060209
1252.429904 287420.608490
1261.934948 285993.361313
1269.016521 285295.311492
1276.263732 285221.853885
1284.114257 285398.958601
1291.851939 285546.437064
1297.939400 285728.320444
1303.307853 285777.712620
1310.326016 286027.666789
1319.989973 284565.321658
1326.878192 283868.665583
1334.002569 283653.731385
1341.734723 283645.869499
1349.183066 283677.601380
1355.375363 283697.485364
1360.694329 283643.797398
1367.858110 283686.603261
1377.931571 282167.432091
1384.847852 281443.910878
1392.423336 281070.431077
1400.038573 280986.094337
1407.644184 280879.025525
1414.051629 280781.838656
1419.629585 280626.971332
1426.773198 280597.962140
1436.879747 279118.339429
1444.014728 278349.393993
1451.246704 278021.349704
1459.141892 277829.388742
1466.932724 277629.422269
1473.545277 277451.273632
1478.947042 277298.376396
1486.495262 277124.919530
1496.842916 275672.653752
1504.069131 274931.469021
1511.636990 274571.845048
1519.834236 274378.338693
1528.104593 274178.243946
1534.753237 274077.103279
1540.566154 273921.279371
1548.114819 273852.661597
1558.667406 272451.973305
1566.292958 271693.479591
1574.128069 271332.030879
1582.527402 271137.274194
1590.901190 270946.125176
1597.678768 270838.822260
1603.806047 270642.349407
1611.404851 270586.757692
1622.375832 269203.282935
1630.316551 268453.552699
1638.308094 268121.457826
1647.192339 267888.726522
1655.714994 267721.342838
1662.622794 267637.178920
1668.957991 267450.176253
1777.214645 252172.330068
1786.361949 251348.901253
1793.411966 250976.444082
1800.641081 251098.220713
1808.712361 251464.063864
1816.686487 251859.119357
1823.304809 252208.954765
1829.316822 252369.286307
1837.436891 252674.612312
1848.047269 251739.019742
1855.745068 251328.107543
1863.371560 251376.841673
1871.602363 251610.345889
1879.545285 251844.591630
1886.396016 252004.571080
1892.615835 252045.863584
1900.583073 252253.901410
1911.881129 251199.026449
1919.927221 250678.244828
1928.208083 250495.289903
1937.178841 250471.038499
1945.736544 250481.907050
1952.905757 250497.829994
1959.026434 250470.479688
1966.921973 250562.893845
1977.500503 249604.816273
1985.206180 249106.356858
1993.015446 248965.381012
2001.529292 248927.405630
2009.587544 248918.101595
2016.566305 248894.635941
2022.613873 248826.695728
2030.821113 248802.691433
2042.281336 247763.787242
2050.232236 247252.432827
2058.317847 247084.525426
2067.384996 247014.002896
2075.742817 247012.255992
2083.022732 246997.604895
2089.324719 246938.345163
2097.524069 246963.260396
2109.220079 245948.808882
2117.859440 245399.349703
2126.746751 245180.696140
2135.950724 245131.827223
2144.673774 245115.137601
2152.327548 245083.225234
2158.690686 245038.178511
2167.428207 245027.740883
2179.078612 244069.983866
2187.444889 243579.937672
2197.036901 243290.176573
2206.547295 243217.207705
2215.485513 243180.462466
2223.432245 243119.707676
2230.400040 243010.659079
2345.122576 231961.471006
2355.742920 231283.164535
2363.464695 231013.791926
2371.656980 231110.402375
2380.948688 231394.239251
2389.284144 231762.889431
2396.843254 232035.727640
2403.283517 232201.327461
2411.669490 232526.476946
2422.904204 231852.746257
2431.325679 231540.296217
2439.762667 231596.472732
2449.208698 231784.422422
2457.788648 232009.273174
2465.447062 232152.911447
2472.098937 232227.354290
2480.712436 232444.535678
2492.147852 231722.060317
2500.313193 231392.665928
2508.822646 231345.602954
2518.241155 231396.353779
2526.771757 231501.237981
2534.342153 231568.343488
2541.055527 231569.745744
2549.682351 231677.209264
2561.255948 230937.663755
2569.768368 230552.136479
2578.328227 230471.745646
2587.647392 230505.718367
2596.454300 230560.648575
2604.128246 230599.663024
2610.843200 230582.477090
2619.742980 230631.941525
2631.672536 229877.921803
2640.061284 229515.512427
2649.032996 229400.437683
2658.652905 229401.578628
2667.784536 229423.665059
2675.769504 229440.208808
2682.723270 229410.145446
2691.732687 229461.517503
2704.241122 228687.697685
2713.090342 228306.425066
2722.327665 228197.478434
2732.377649 228187.816414
2742.206759 228180.465382
2750.413547 228195.348950
2757.505413 228168.734730
2883.273875 218951.985418
2894.788686 218383.855019
2903.209431 218151.415930
2911.986847 218234.929514
2921.274739 218526.740723
2930.751322 218803.014379
2939.081745 219026.800512
2945.950833 219177.196266
2955.372304 219432.255317
2967.505082 218870.252884
2976.327042 218632.407275
2985.180931 218696.759524
2994.954195 218873.947223
3004.393164 219041.739635
3012.530373 219161.597858
3019.508670 219229.645597
3029.554113 219342.113326
3042.046293 218726.231142
3050.749097 218454.408918
3059.567255 218443.647295
3069.297238 218518.687898
3078.758385 218582.066496
3086.778183 218643.509446
3093.816297 218652.398080
3103.457515 218712.298550
3116.542227 218053.826914
3125.501421 217760.139281
3134.658239 217720.116925
3145.166559 217731.001280
3154.962264 217770.914759
3163.078205 217826.678677
3170.418943 217815.551944
3180.241943 217857.665625
3193.710338 217192.790733
3202.885447 216892.803637
3212.544877 216814.669257
3223.250818 216806.598004
3233.117504 216844.835814
3242.059529 216850.063365
3250.135256 216796.786966
3262.853844 216656.816606
3276.932509 215976.684775
3286.661469 215653.512603
3297.390441 215528.745150
3308.306449 215547.131744
3318.403762 215599.432694
3327.406791 215620.472487
3335.395801 215588.299706
