20.280511 0.000000
25.013557 0.000000
30.160868 0.000000
35.494471 0.000000
40.330505 0.000000
44.521257 0.000000
48.013849 0.000000
53.197130 0.000000
60.445073 0.000000
66.024805 0.000000
71.694239 0.000000
77.936526 0.000000
83.908159 0.000000
88.789644 0.000000
92.905452 0.000000
99.240558 13280785.867003
108.310354 13280785.867003
114.120339 13280785.867003
120.594997 13280785.867003
127.308779 13280785.867003
133.723175 13280785.867003
138.469439 13280785.867003
142.482477 13280785.867003
148.453884 7069154.639674
156.441238 7069154.639674
162.349827 7069154.639674
168.074624 7069154.639674
174.152868 7069154.639674
180.209004 7069154.639674
184.959927 7069154.639674
188.855248 7069154.639674
194.733032 2224034.978388
202.945997 2224034.978388
208.421241 2224034.978388
214.285802 2224034.978388
220.299910 2224034.978388
226.399160 2224034.978388
231.118834 2224034.978388
235.010602 2224034.978388
240.490214 959475.539564
248.934086 959475.539564
254.554065 959475.539564
260.390904 959475.539564
266.681079 959475.539564
272.589776 959475.539564
277.524987 959475.539564
281.454716 959475.539564
287.075704 637709.527331
295.536276 637709.527331
301.365320 637709.527331
307.309786 637709.527331
313.668919 637709.527331
320.192388 637709.527331
325.010811 637709.527331
329.041039 637709.527331
334.692634 532356.119913
343.350192 532356.119913
349.530597 532356.119913
355.596386 532356.119913
362.260444 532356.119913
368.558212 532356.119913
373.870381 532356.119913
377.999532 532356.119913
383.753357 492320.611121
392.612711 492320.611121
398.864238 492320.611121
405.182257 492320.611121
411.997265 492320.611121
418.902239 492320.611121
424.079736 492320.611121
428.380388 492320.611121
434.118006 473785.948143
443.332636 473785.948143
449.819815 473785.948143
456.267450 473785.948143
463.328594 473785.948143
469.856598 473785.948143
475.313675 473785.948143
479.706930 473785.948143
485.818253 467716.401765
494.928517 467716.401765
501.589855 467716.401765
508.332052 467716.401765
515.408043 467716.401765
522.400403 467716.401765
527.888527 467716.401765
532.746294 467716.401765
621.584782 466848.778302
629.564082 466848.778302
635.099635 466848.778302
640.936663 466848.778302
647.314269 466848.778302
653.444800 466848.778302
658.692536 466848.778302
663.128009 466848.778302
669.354634 1907315.226873
678.140615 1907315.226873
684.154506 1907315.226873
690.438628 1907315.226873
697.216075 1907315.226873
703.919450 1907315.226873
709.263662 1907315.226873
713.825236 1907315.226873
720.305755 1325189.134018
729.138760 1325189.134018
735.211109 1325189.134018
741.558474 1325189.134018
748.242887 1325189.134018
754.856368 1325189.134018
760.531459 1325189.134018
765.082268 1325189.134018
771.604067 719037.773444
780.859552 719037.773444
787.215707 719037.773444
793.512630 719037.773444
800.521298 719037.773444
807.007217 719037.773444
812.867024 719037.773444
817.357802 719037.773444
823.834353 486800.955784
833.338651 486800.955784
839.705293 486800.955784
846.312437 486800.955784
853.305680 486800.955784
860.091814 486800.955784
865.779210 486800.955784
870.766438 486800.955784
877.074015 390764.993748
886.588082 390764.993748
892.968586 390764.993748
899.874706 390764.993748
906.934649 390764.993748
914.140890 390764.993748
919.883115 390764.993748
924.765518 390764.993748
931.216054 367781.745250
940.925811 367781.745250
947.622750 367781.745250
954.541362 367781.745250
962.159695 367781.745250
969.214053 367781.745250
975.399668 367781.745250
980.318408 367781.745250
987.509829 384739.787805
997.423743 384739.787805
1004.556369 384739.787805
1012.033339 384739.787805
1019.820041 384739.787805
1027.078009 384739.787805
1033.346196 384739.787805
1038.386547 384739.787805
1045.320165 405201.723921
1055.701316 405201.723921
1063.166075 405201.723921
1070.615216 405201.723921
1078.522696 405201.723921
1086.407367 405201.723921
1092.914863 405201.723921
1098.159477 405201.723921
1196.602594 427040.468501
1205.623073 427040.468501
1211.879761 427040.468501
1219.019097 427040.468501
1226.356780 427040.468501
1234.019275 427040.468501
1240.037407 427040.468501
1245.055269 427040.468501
1252.429939 1401872.268928
1261.934974 1401872.268928
1269.016547 1401872.268928
1276.263784 1401872.268928
1284.114288 1401872.268928
1291.851971 1401872.268928
1297.939426 1401872.268928
1303.307882 1401872.268928
1310.326054 1035052.307798
1319.990000 1035052.307798
1326.878219 1035052.307798
1334.002603 1035052.307798
1341.734757 1035052.307798
1349.183118 1035052.307798
1355.375395 1035052.307798
1360.694355 1035052.307798
1367.858135 561441.741501
1377.931600 561441.741501
1384.847879 561441.741501
1392.423361 561441.741501
1400.038598 561441.741501
1407.644210 561441.741501
1414.051664 561441.741501
1419.629611 561441.741501
1426.773230 397576.937317
1436.879803 397576.937317
1444.014780 397576.937317
1451.246752 397576.937317
1459.141919 397576.937317
1466.932753 397576.937317
1473.545304 397576.937317
1478.947071 397576.937317
1486.495295 354109.916881
1496.842945 354109.916881
1504.069156 354109.916881
1511.637025 354109.916881
1519.834265 354109.916881
1528.104625 354109.916881
1534.753267 354109.916881
1540.566183 354109.916881
1548.114844 362182.306566
1558.667432 362182.306566
1566.292982 362182.306566
1574.128096 362182.306566
1582.527432 362182.306566
1590.901216 362182.306566
1597.678801 362182.306566
1603.806079 362182.306566
1611.404878 394482.923877
1622.375859 394482.923877
1630.316581 394482.923877
1638.308126 394482.923877
1647.192364 394482.923877
1655.715020 394482.923877
1662.622824 394482.923877
1668.958018 394482.923877
1777.214686 391515.541428
1786.361975 391515.541428
1793.411996 391515.541428
1800.641107 391515.541428
1808.712387 391515.541428
1816.686514 391515.541428
1823.304838 391515.541428
1829.316850 391515.541428
1837.436985 1174915.120769
1848.047321 1174915.120769
1855.745097 1174915.120769
1863.371585 1174915.120769
1871.602410 1174915.120769
1879.545311 1174915.120769
1886.396048 1174915.120769
1892.615860 1174915.120769
1900.583099 778453.748324
1911.881155 778453.748324
1919.927249 778453.748324
1928.208129 778453.748324
1937.178867 778453.748324
1945.736576 778453.748324
1952.905789 778453.748324
1959.026807 778453.748324
1966.921999 419493.871656
1977.500530 419493.871656
1985.206206 419493.871656
1993.015494 419493.871656
2001.529319 419493.871656
2009.587575 419493.871656
2016.566331 419493.871656
2022.613902 419493.871656
2030.821139 352587.691957
2042.281363 352587.691957
2050.232265 352587.691957
2058.317872 352587.691957
2067.385021 352587.691957
2075.742843 352587.691957
2083.022760 352587.691957
2089.324744 352587.691957
2097.524113 353258.310850
2109.220105 353258.310850
2117.859466 353258.310850
2126.746782 353258.310850
2135.950750 353258.310850
2144.673800 353258.310850
2152.327577 353258.310850
2158.690720 353258.310850
2167.428234 373312.011682
2179.078639 373312.011682
2187.444915 373312.011682
2197.036924 373312.011682
2206.547322 373312.011682
2215.485544 373312.011682
2223.432280 373312.011682
2230.400073 373312.011682
2345.122605 378023.329377
2355.742946 378023.329377
2363.464721 378023.329377
2371.657009 378023.329377
2380.948721 378023.329377
2389.284525 378023.329377
2396.843283 378023.329377
2403.283545 378023.329377
2411.669544 980874.194166
2422.904233 980874.194166
2431.325711 980874.194166
2439.762693 980874.194166
2449.208724 980874.194166
2457.788680 980874.194166
2465.447089 980874.194166
2472.098972 980874.194166
2480.712477 717344.693691
2492.147878 717344.693691
2500.313229 717344.693691
2508.822673 717344.693691
2518.241186 717344.693691
2526.771817 717344.693691
2534.342182 717344.693691
2541.055561 717344.693691
2549.682398 418651.636120
2561.255975 418651.636120
2569.768399 418651.636120
2578.328260 418651.636120
2587.647417 418651.636120
2596.454326 418651.636120
2604.128273 418651.636120
2610.843225 418651.636120
2619.743021 348061.729707
2631.672589 348061.729707
2640.061315 348061.729707
2649.033048 348061.729707
2658.652955 348061.729707
2667.784566 348061.729707
2675.769529 348061.729707
2682.723295 348061.729707
2691.732719 335912.913091
2704.241594 335912.913091
2713.090378 335912.913091
2722.327690 335912.913091
2732.377693 335912.913091
2742.206786 335912.913091
2750.413573 335912.913091
2757.505445 335912.913091
2883.273927 344911.104127
2894.788718 344911.104127
2903.209457 344911.104127
2911.986880 344911.104127
2921.274773 344911.104127
2930.751358 344911.104127
2939.081842 344911.104127
2945.950864 344911.104127
2955.372354 859945.988476
2967.505108 859945.988476
2976.327089 859945.988476
2985.180971 859945.988476
2994.954227 859945.988476
3004.393192 859945.988476
3012.530399 859945.988476
3019.508703 859945.988476
3029.554139 607042.520241
3042.046320 607042.520241
3050.749122 607042.520241
3059.567287 607042.520241
3069.297264 607042.520241
3078.758414 607042.520241
3086.778215 607042.520241
3093.816345 607042.520241
3103.457567 377678.238910
3116.542252 377678.238910
3125.501464 377678.238910
3134.658265 377678.238910
3145.166595 377678.238910
3154.962290 377678.238910
3163.078236 377678.238910
3170.418976 377678.238910
3180.241975 347890.533977
3193.710365 347890.533977
3202.885474 347890.533977
3212.544904 347890.533977
3223.250844 347890.533977
3233.117534 347890.533977
3242.059555 347890.533977
3250.135282 347890.533977
3262.853870 347634.954052
3276.932539 347634.954052
3286.661856 347634.954052
3297.390479 347634.954052
3308.306482 347634.954052
3318.403788 347634.954052
3327.406820 347634.954052
3335.395828 347634.954052
